city1,city2,year,distance,total_passengers,estimated_revenue,avg_fare,route,revenue_decile,route_performance_group
"Chicago, IL","Syracuse, NY",2022,607.0,739,174777.45,236.50534506089312,"Chicago, IL → Syracuse, NY",2,Middle 80%
"Chicago, IL","Syracuse, NY",2023,607.0,822,188472.16999999998,229.28487834549875,"Chicago, IL → Syracuse, NY",2,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2010,1013.0,6747,1109161.05,164.39321920853715,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2011,1013.0,7133,1243403.53,174.3170517313893,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2012,1012.0,6697,1294861.88,193.34954158578466,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2013,1012.0,6818,1417045.9,207.8389410384277,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2014,1012.0,7476,1548138.48,207.0811235955056,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2015,1012.0,9521,1551409.93,162.9461117529671,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2016,1012.0,9616,1541311.29,160.2861158485857,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2017,1012.0,9079,1544165.8599999999,170.08105077651723,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2018,1012.0,8892,1671623.3599999999,187.99183085919927,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2019,1011.0,9439,1740196.6099999999,184.36239114312954,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2020,1011.0,3917,588394.94,150.21571100331886,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2021,1011.0,8203,1147716.9,139.91428745580885,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2022,1011.0,10815,2042971.85,188.90169671752196,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Tampa, FL (Metropolitan Area)",2023,1012.0,10948,2097476.02,191.58531421264158,"Chicago, IL → Tampa, FL (Metropolitan Area)",9,Middle 80%
"Chicago, IL","Trenton, NJ",2014,683.0,649,71561.17,110.26374422187982,"Chicago, IL → Trenton, NJ",1,Bottom 10%
"Chicago, IL","Trenton, NJ",2015,693.0,599,51839.880000000005,86.54404006677797,"Chicago, IL → Trenton, NJ",1,Bottom 10%
"Chicago, IL","Trenton, NJ",2017,693.0,447,41828.840000000004,93.57682326621925,"Chicago, IL → Trenton, NJ",1,Bottom 10%
"Chicago, IL","Trenton, NJ",2018,693.0,245,21092.05,86.09,"Chicago, IL → Trenton, NJ",1,Bottom 10%
"Chicago, IL","Trenton, NJ",2019,692.0,216,19342.8,89.55,"Chicago, IL → Trenton, NJ",1,Bottom 10%
"Chicago, IL","Tucson, AZ",2010,1440.0,1724,361322.18,209.58363109048724,"Chicago, IL → Tucson, AZ",6,Middle 80%
"Chicago, IL","Tucson, AZ",2011,1440.0,1619,362452.89,223.8745460160593,"Chicago, IL → Tucson, AZ",5,Middle 80%
"Chicago, IL","Tucson, AZ",2012,1440.0,1527,363344.8,237.94682383759005,"Chicago, IL → Tucson, AZ",5,Middle 80%
"Chicago, IL","Tucson, AZ",2013,1440.0,1562,368069.72,235.6400256081946,"Chicago, IL → Tucson, AZ",5,Middle 80%
"Chicago, IL","Tucson, AZ",2014,1440.0,1474,378653.33999999997,256.88829036635,"Chicago, IL → Tucson, AZ",5,Middle 80%
"Chicago, IL","Tucson, AZ",2015,1440.0,1387,369131.85,266.13687815428983,"Chicago, IL → Tucson, AZ",5,Middle 80%
"Chicago, IL","Tucson, AZ",2016,1440.0,1320,345222.78,261.5324090909091,"Chicago, IL → Tucson, AZ",5,Middle 80%
"Chicago, IL","Tucson, AZ",2017,1440.0,1339,348473.54000000004,260.2490963405527,"Chicago, IL → Tucson, AZ",5,Middle 80%
"Chicago, IL","Tucson, AZ",2018,1440.0,1376,384082.61,279.12980377906973,"Chicago, IL → Tucson, AZ",5,Middle 80%
"Chicago, IL","Tucson, AZ",2019,1440.0,1346,396178.07,294.33734769687965,"Chicago, IL → Tucson, AZ",5,Middle 80%
"Chicago, IL","Tucson, AZ",2020,1440.0,560,130100.98,232.32317857142857,"Chicago, IL → Tucson, AZ",5,Middle 80%
"Chicago, IL","Tucson, AZ",2021,1440.0,1075,258362.43,240.33714418604652,"Chicago, IL → Tucson, AZ",5,Middle 80%
"Chicago, IL","Tucson, AZ",2022,1440.0,1337,399556.11,298.8452580403889,"Chicago, IL → Tucson, AZ",5,Middle 80%
"Chicago, IL","Tucson, AZ",2023,1440.0,1371,432659.64,315.57960612691465,"Chicago, IL → Tucson, AZ",5,Middle 80%
"Chicago, IL","Tulsa, OK",2010,585.0,981,205608.28,209.590499490316,"Chicago, IL → Tulsa, OK",3,Middle 80%
"Chicago, IL","Tulsa, OK",2011,585.0,962,229974.07,239.05828482328482,"Chicago, IL → Tulsa, OK",3,Middle 80%
"Chicago, IL","Tulsa, OK",2012,585.0,945,248898.55,263.384708994709,"Chicago, IL → Tulsa, OK",4,Middle 80%
"Chicago, IL","Tulsa, OK",2013,585.0,1080,251587.38999999998,232.95128703703702,"Chicago, IL → Tulsa, OK",4,Middle 80%
"Chicago, IL","Tulsa, OK",2014,585.0,1124,249163.62,221.67581850533807,"Chicago, IL → Tulsa, OK",4,Middle 80%
"Chicago, IL","Tulsa, OK",2015,585.0,1106,255886.91,231.36248643761303,"Chicago, IL → Tulsa, OK",4,Middle 80%
"Chicago, IL","Tulsa, OK",2016,585.0,916,244103.56,266.4886026200873,"Chicago, IL → Tulsa, OK",4,Middle 80%
"Chicago, IL","Tulsa, OK",2017,585.0,797,213064.68999999997,267.33336260978666,"Chicago, IL → Tulsa, OK",3,Middle 80%
"Chicago, IL","Tulsa, OK",2018,585.0,595,165953.0,278.9126050420168,"Chicago, IL → Tulsa, OK",2,Middle 80%
"Chicago, IL","Tulsa, OK",2019,585.0,742,178349.1,240.36266846361187,"Chicago, IL → Tulsa, OK",2,Middle 80%
"Chicago, IL","Tulsa, OK",2020,585.0,69,10641.900000000001,154.2304347826087,"Chicago, IL → Tulsa, OK",1,Bottom 10%
"Chicago, IL","Tulsa, OK",2022,585.0,709,162184.49,228.7510437235543,"Chicago, IL → Tulsa, OK",2,Middle 80%
"Chicago, IL","Tulsa, OK",2023,585.0,714,168758.83,236.35690476190476,"Chicago, IL → Tulsa, OK",2,Middle 80%
"Chicago, IL","Valparaiso, FL",2021,796.0,393,58041.7,147.6888040712468,"Chicago, IL → Valparaiso, FL",2,Middle 80%
"Chicago, IL","Washington, DC (Metropolitan Area)",2010,622.0,19647,3311887.92,168.5696503282944,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","Washington, DC (Metropolitan Area)",2011,622.0,18674,3740019.5300000003,200.27950787190747,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","Washington, DC (Metropolitan Area)",2012,622.0,18897,3786144.51,200.35690903317985,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","Washington, DC (Metropolitan Area)",2013,622.0,19285,3888421.84,201.62934093855327,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","Washington, DC (Metropolitan Area)",2014,622.0,19223,4206190.74,218.81031784841076,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","Washington, DC (Metropolitan Area)",2015,622.0,20757,3961719.0700000003,190.861833116539,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","Washington, DC (Metropolitan Area)",2016,622.0,21452,3797278.84,177.01281185903412,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","Washington, DC (Metropolitan Area)",2017,622.0,22558,4063516.05,180.13636182285663,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","Washington, DC (Metropolitan Area)",2018,622.0,20918,4435063.33,212.02138493163784,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","Washington, DC (Metropolitan Area)",2019,621.0,20573,4471828.17,217.36393185242792,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","Washington, DC (Metropolitan Area)",2020,621.0,5456,928698.61,170.21602089442814,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","Washington, DC (Metropolitan Area)",2021,621.0,10718,1733002.3800000001,161.69083597686136,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","Washington, DC (Metropolitan Area)",2022,621.0,17334,3210734.83,185.22757759316949,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","Washington, DC (Metropolitan Area)",2023,622.0,18888,3812950.1500000004,201.87156660313428,"Chicago, IL → Washington, DC (Metropolitan Area)",10,Top 10%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2010,1144.0,1907,353429.36,185.33264813843732,"Chicago, IL → West Palm Beach/Palm Beach, FL",5,Middle 80%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2011,1144.0,1767,376594.82,213.12666666666667,"Chicago, IL → West Palm Beach/Palm Beach, FL",5,Middle 80%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2012,1144.0,1585,362620.24,228.7824858044164,"Chicago, IL → West Palm Beach/Palm Beach, FL",5,Middle 80%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2013,1144.0,1794,398043.66000000003,221.87494983277594,"Chicago, IL → West Palm Beach/Palm Beach, FL",5,Middle 80%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2014,1144.0,1967,470153.04000000004,239.02035587188615,"Chicago, IL → West Palm Beach/Palm Beach, FL",6,Middle 80%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2015,1144.0,2162,446899.88999999996,206.70670212765955,"Chicago, IL → West Palm Beach/Palm Beach, FL",6,Middle 80%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2016,1144.0,1807,399334.22,220.99292750415052,"Chicago, IL → West Palm Beach/Palm Beach, FL",5,Middle 80%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2017,1144.0,1702,372107.91000000003,218.62979435957698,"Chicago, IL → West Palm Beach/Palm Beach, FL",5,Middle 80%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2018,1144.0,1819,449848.43,247.3053490929082,"Chicago, IL → West Palm Beach/Palm Beach, FL",5,Middle 80%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2019,1143.0,1799,508720.13,282.7793941078377,"Chicago, IL → West Palm Beach/Palm Beach, FL",6,Middle 80%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2020,1143.0,640,172206.6,269.0728125,"Chicago, IL → West Palm Beach/Palm Beach, FL",6,Middle 80%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2021,1143.0,1628,348492.63,214.06181203931203,"Chicago, IL → West Palm Beach/Palm Beach, FL",6,Middle 80%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2022,1143.0,1304,379379.56,290.935245398773,"Chicago, IL → West Palm Beach/Palm Beach, FL",4,Middle 80%
"Chicago, IL","West Palm Beach/Palm Beach, FL",2023,1144.0,1502,489034.11,325.5886218375499,"Chicago, IL → West Palm Beach/Palm Beach, FL",5,Middle 80%
"Chicago, IL","Wichita, KS",2013,589.0,657,136658.68,208.0040791476408,"Chicago, IL → Wichita, KS",2,Middle 80%
"Chicago, IL","Wichita, KS",2014,589.0,782,146914.14,187.86974424552432,"Chicago, IL → Wichita, KS",2,Middle 80%
"Chicago, IL","Wichita, KS",2015,589.0,929,172348.07,185.51998923573737,"Chicago, IL → Wichita, KS",2,Middle 80%
"Chicago, IL","Wichita, KS",2016,589.0,811,166542.5,205.3545006165228,"Chicago, IL → Wichita, KS",2,Middle 80%
"Chicago, IL","Wichita, KS",2017,589.0,384,90778.69,236.40283854166668,"Chicago, IL → Wichita, KS",2,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2010,812.0,1193,296791.08999999997,248.77710813076277,"Cincinnati, OH → Dallas/Fort Worth, TX",5,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2011,812.0,1125,342962.22000000003,304.8553066666667,"Cincinnati, OH → Dallas/Fort Worth, TX",5,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2012,812.0,890,328358.95,368.9426404494382,"Cincinnati, OH → Dallas/Fort Worth, TX",5,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2013,812.0,917,323100.82,352.34549618320614,"Cincinnati, OH → Dallas/Fort Worth, TX",5,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2014,812.0,1093,353707.24,323.6113815187557,"Cincinnati, OH → Dallas/Fort Worth, TX",5,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2015,812.0,1874,405658.82999999996,216.4668249733191,"Cincinnati, OH → Dallas/Fort Worth, TX",5,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2016,812.0,1828,421050.4,230.33391684901534,"Cincinnati, OH → Dallas/Fort Worth, TX",5,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2017,812.0,2276,453373.28,199.19739894551847,"Cincinnati, OH → Dallas/Fort Worth, TX",6,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2018,812.0,2399,509398.19,212.3377198832847,"Cincinnati, OH → Dallas/Fort Worth, TX",6,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2019,812.0,2521,534906.39,212.18024196747322,"Cincinnati, OH → Dallas/Fort Worth, TX",6,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2020,812.0,944,181267.63,192.02079449152544,"Cincinnati, OH → Dallas/Fort Worth, TX",6,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2021,812.0,1609,317064.97000000003,197.05715972653823,"Cincinnati, OH → Dallas/Fort Worth, TX",6,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2022,812.0,1870,527888.29,282.2932032085562,"Cincinnati, OH → Dallas/Fort Worth, TX",6,Middle 80%
"Cincinnati, OH","Dallas/Fort Worth, TX",2023,812.0,2258,559413.2100000001,247.74721434898143,"Cincinnati, OH → Dallas/Fort Worth, TX",6,Middle 80%
"Cincinnati, OH","Houston, TX",2010,886.0,791,197976.28,250.28606826801516,"Cincinnati, OH → Houston, TX",3,Middle 80%
"Cincinnati, OH","Houston, TX",2011,886.0,768,232659.7,302.94231770833335,"Cincinnati, OH → Houston, TX",3,Middle 80%
"Cincinnati, OH","Houston, TX",2012,886.0,865,249006.69999999998,287.86901734104043,"Cincinnati, OH → Houston, TX",4,Middle 80%
"Cincinnati, OH","Houston, TX",2013,886.0,869,254343.53,292.68530494821636,"Cincinnati, OH → Houston, TX",4,Middle 80%
"Cincinnati, OH","Houston, TX",2014,886.0,838,264326.91000000003,315.4259069212411,"Cincinnati, OH → Houston, TX",4,Middle 80%
"Cincinnati, OH","Houston, TX",2015,886.0,842,281658.20999999996,334.51093824228025,"Cincinnati, OH → Houston, TX",4,Middle 80%
"Cincinnati, OH","Houston, TX",2016,886.0,1185,292751.12,247.04735864978903,"Cincinnati, OH → Houston, TX",4,Middle 80%
"Cincinnati, OH","Houston, TX",2017,886.0,1384,302003.76,218.2108092485549,"Cincinnati, OH → Houston, TX",4,Middle 80%
"Cincinnati, OH","Houston, TX",2018,886.0,1424,339746.54000000004,238.58605337078654,"Cincinnati, OH → Houston, TX",4,Middle 80%
"Cincinnati, OH","Houston, TX",2019,886.0,1515,322468.48,212.8504818481848,"Cincinnati, OH → Houston, TX",4,Middle 80%
"Cincinnati, OH","Houston, TX",2020,886.0,632,114701.78,181.4901582278481,"Cincinnati, OH → Houston, TX",5,Middle 80%
"Cincinnati, OH","Houston, TX",2021,886.0,1237,237581.15000000002,192.06236863379144,"Cincinnati, OH → Houston, TX",5,Middle 80%
"Cincinnati, OH","Houston, TX",2022,886.0,1235,312767.37,253.25293117408907,"Cincinnati, OH → Houston, TX",4,Middle 80%
"Cincinnati, OH","Houston, TX",2023,886.0,1763,386622.22,219.2979126488939,"Cincinnati, OH → Houston, TX",4,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2010,1900.0,1909,507981.29000000004,266.0981089575694,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2011,1900.0,1806,543189.51,300.7693853820598,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2012,1900.0,1631,560904.53,343.90222562844883,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2013,1900.0,1695,574285.4,338.81144542772864,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2014,1900.0,1916,661004.99,344.9921659707724,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2015,1900.0,1942,684477.1799999999,352.45992790937174,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2016,1900.0,2363,682802.1799999999,288.95564113415145,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2017,1900.0,3004,712751.1499999999,237.26736018641807,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2018,1900.0,3356,801094.78,238.70523837902266,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2019,1900.0,3193,817920.36,256.16046351393675,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2020,1900.0,1107,256028.68000000002,231.28155374887083,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2021,1900.0,1796,454646.33999999997,253.14384187082405,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2022,1900.0,2358,832020.02,352.8498812553011,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",2023,1900.0,2549,776232.57,304.5243507257748,"Cincinnati, OH → Los Angeles, CA (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2010,948.0,1870,326022.56,174.34361497326202,"Cincinnati, OH → Miami, FL (Metropolitan Area)",5,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2011,948.0,1780,348474.2,195.7720224719101,"Cincinnati, OH → Miami, FL (Metropolitan Area)",5,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2012,948.0,1482,336872.44,227.309338731444,"Cincinnati, OH → Miami, FL (Metropolitan Area)",5,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2013,948.0,1547,358331.94,231.63021331609568,"Cincinnati, OH → Miami, FL (Metropolitan Area)",5,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2014,948.0,1760,396523.37,225.2973693181818,"Cincinnati, OH → Miami, FL (Metropolitan Area)",5,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2015,948.0,2540,426569.37999999995,167.94070078740157,"Cincinnati, OH → Miami, FL (Metropolitan Area)",5,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2016,948.0,2246,419885.3,186.9480409617097,"Cincinnati, OH → Miami, FL (Metropolitan Area)",5,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2017,948.0,2536,429489.71,169.35714116719242,"Cincinnati, OH → Miami, FL (Metropolitan Area)",5,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2018,948.0,2799,482353.13999999996,172.33052518756696,"Cincinnati, OH → Miami, FL (Metropolitan Area)",6,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2019,948.0,3199,573532.11,179.2848108783995,"Cincinnati, OH → Miami, FL (Metropolitan Area)",6,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2020,948.0,1358,210217.76,154.79952871870398,"Cincinnati, OH → Miami, FL (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2021,948.0,2517,365809.03,145.33533174413986,"Cincinnati, OH → Miami, FL (Metropolitan Area)",6,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2022,948.0,3032,622130.72,205.1882321899736,"Cincinnati, OH → Miami, FL (Metropolitan Area)",6,Middle 80%
"Cincinnati, OH","Miami, FL (Metropolitan Area)",2023,948.0,3333,684396.52,205.3394899489949,"Cincinnati, OH → Miami, FL (Metropolitan Area)",6,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2010,626.0,3130,793074.63,253.37847603833865,"Cincinnati, OH → New York City, NY (Metropolitan Area)",8,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2011,626.0,3134,902936.1699999999,288.10981812380345,"Cincinnati, OH → New York City, NY (Metropolitan Area)",8,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2012,626.0,2853,965374.2000000001,338.37160883280757,"Cincinnati, OH → New York City, NY (Metropolitan Area)",8,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2013,626.0,3121,1068240.86,342.2751874399231,"Cincinnati, OH → New York City, NY (Metropolitan Area)",8,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2014,626.0,2819,1053920.9,373.86339127350124,"Cincinnati, OH → New York City, NY (Metropolitan Area)",8,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2015,626.0,3061,1057033.02,345.3227768703038,"Cincinnati, OH → New York City, NY (Metropolitan Area)",8,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2016,626.0,3946,1030503.33,261.15137607704,"Cincinnati, OH → New York City, NY (Metropolitan Area)",8,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2017,626.0,4703,977863.7200000001,207.9233935785669,"Cincinnati, OH → New York City, NY (Metropolitan Area)",8,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2018,626.0,5336,1058440.28,198.35837331334332,"Cincinnati, OH → New York City, NY (Metropolitan Area)",8,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2019,626.0,5426,1095285.08,201.85865831183193,"Cincinnati, OH → New York City, NY (Metropolitan Area)",8,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2020,626.0,1323,271862.9,205.4897203325775,"Cincinnati, OH → New York City, NY (Metropolitan Area)",8,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2021,626.0,2664,520993.24,195.56803303303303,"Cincinnati, OH → New York City, NY (Metropolitan Area)",7,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2022,626.0,4267,951016.0700000001,222.87697914225453,"Cincinnati, OH → New York City, NY (Metropolitan Area)",8,Middle 80%
"Cincinnati, OH","New York City, NY (Metropolitan Area)",2023,626.0,5113,1096848.96,214.52160375513395,"Cincinnati, OH → New York City, NY (Metropolitan Area)",8,Middle 80%
"Cincinnati, OH","Phoenix, AZ",2010,1569.0,591,141330.91999999998,239.13861252115058,"Cincinnati, OH → Phoenix, AZ",2,Middle 80%
"Cincinnati, OH","Phoenix, AZ",2011,1569.0,368,98152.95999999999,266.71999999999997,"Cincinnati, OH → Phoenix, AZ",2,Middle 80%
"Cincinnati, OH","Phoenix, AZ",2012,1569.0,176,50216.32,285.32,"Cincinnati, OH → Phoenix, AZ",1,Bottom 10%
"Cincinnati, OH","Phoenix, AZ",2013,1569.0,339,96479.1,284.5991150442478,"Cincinnati, OH → Phoenix, AZ",2,Middle 80%
"Cincinnati, OH","Phoenix, AZ",2014,1569.0,648,171746.14,265.04033950617287,"Cincinnati, OH → Phoenix, AZ",2,Middle 80%
"Cincinnati, OH","Phoenix, AZ",2015,1569.0,1055,247620.49,234.71136492890994,"Cincinnati, OH → Phoenix, AZ",4,Middle 80%
"Cincinnati, OH","Phoenix, AZ",2016,1569.0,1210,238553.34,197.151520661157,"Cincinnati, OH → Phoenix, AZ",3,Middle 80%
"Cincinnati, OH","Phoenix, AZ",2017,1569.0,1643,261095.78,158.91404747413267,"Cincinnati, OH → Phoenix, AZ",4,Middle 80%
"Cincinnati, OH","Phoenix, AZ",2018,1569.0,1798,337787.39,187.86840378198,"Cincinnati, OH → Phoenix, AZ",4,Middle 80%
"Cincinnati, OH","Phoenix, AZ",2019,1569.0,2050,376760.48,183.7856,"Cincinnati, OH → Phoenix, AZ",4,Middle 80%
"Cincinnati, OH","Phoenix, AZ",2020,1569.0,970,153550.22,158.29919587628865,"Cincinnati, OH → Phoenix, AZ",6,Middle 80%
"Cincinnati, OH","Phoenix, AZ",2021,1569.0,1514,276307.14,182.50141347424042,"Cincinnati, OH → Phoenix, AZ",5,Middle 80%
"Cincinnati, OH","Phoenix, AZ",2022,1569.0,1621,431980.31999999995,266.49001850709436,"Cincinnati, OH → Phoenix, AZ",5,Middle 80%
"Cincinnati, OH","Phoenix, AZ",2023,1569.0,2024,485012.67,239.63076581027667,"Cincinnati, OH → Phoenix, AZ",5,Middle 80%
"Cincinnati, OH","San Francisco, CA (Metropolitan Area)",2010,2036.0,1271,348482.86,274.1800629425649,"Cincinnati, OH → San Francisco, CA (Metropolitan Area)",5,Middle 80%
"Cincinnati, OH","San Francisco, CA (Metropolitan Area)",2011,2036.0,1268,381264.49,300.6817744479495,"Cincinnati, OH → San Francisco, CA (Metropolitan Area)",5,Middle 80%
"Cincinnati, OH","San Francisco, CA (Metropolitan Area)",2012,2036.0,1115,373035.06,334.56059192825114,"Cincinnati, OH → San Francisco, CA (Metropolitan Area)",5,Middle 80%
"Cincinnati, OH","San Francisco, CA (Metropolitan Area)",2013,2036.0,1178,394276.02999999997,334.69951612903225,"Cincinnati, OH → San Francisco, CA (Metropolitan Area)",5,Middle 80%
"Cincinnati, OH","San Francisco, CA (Metropolitan Area)",2014,2036.0,1275,449535.48,352.5768470588235,"Cincinnati, OH → San Francisco, CA (Metropolitan Area)",6,Middle 80%
